College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Unique_Number
CLG0066,140,7.59,7.26,6,No,1,1,5,No,7625
CLG0021,112,9.56,9.98,6,No,7,8,2,Yes,7626
CLG0066,116,6.63,7.03,3,No,5,9,3,Yes,7627
CLG0002,107,5.78,6.26,5,No,2,10,5,No,7628
CLG0018,75,8.54,8.44,2,Yes,2,4,2,No,7629
CLG0091,105,7.7,8.02,8,No,10,8,2,Yes,7630
CLG0064,116,9.27,9.18,8,Yes,8,1,5,Yes,7631
CLG0046,87,5.41,5.36,5,No,1,4,5,No,7632
CLG0069,114,9.22,9.55,7,No,9,10,5,Yes,7633
CLG0009,110,6.47,6.15,8,No,4,2,1,No,7634
CLG0014,127,8.27,7.99,4,No,6,10,5,Yes,7635
CLG0068,93,5.2,5.01,2,No,5,4,4,No,7636
CLG0065,83,8.05,8.34,5,No,0,2,4,No,7637
CLG0040,94,8.59,8.46,7,No,9,3,4,No,7638
CLG0022,121,6.84,6.7,4,No,2,1,2,No,7639
CLG0015,72,6.08,6.58,4,Yes,4,10,4,No,7640
CLG0025,68,7.69,7.57,4,Yes,2,3,1,No,7641
CLG0064,101,9.17,8.92,9,No,2,7,0,No,7642
CLG0051,93,6.62,6.74,9,No,4,8,0,No,7643
CLG0032,100,6.26,6.56,10,Yes,7,6,1,No,7644
CLG0095,114,6.39,5.96,8,Yes,9,1,0,No,7645
CLG0042,91,9.75,9.87,8,Yes,7,7,0,No,7646
CLG0087,71,6.8,6.34,7,No,7,3,3,No,7647
CLG0017,130,5.02,5.05,1,No,5,9,2,Yes,7648
CLG0034,85,8.91,8.67,8,No,8,2,3,No,7649
CLG0069,84,8.5,8.31,4,No,4,9,3,Yes,7650
CLG0047,116,5.64,5.61,1,No,9,10,1,No,7651
CLG0042,94,9.92,10.35,1,Yes,6,2,0,No,7652
CLG0094,99,8.04,8.25,3,Yes,0,2,1,No,7653
CLG0050,107,7.5,7.94,3,No,3,4,4,No,7654
CLG0053,116,6.91,7.07,10,No,0,2,3,No,7655
CLG0094,94,9.49,9,1,No,9,7,0,No,7656
CLG0014,122,6.22,5.99,8,Yes,1,3,2,No,7657
CLG0089,67,6.43,6.84,4,Yes,5,4,3,No,7658
CLG0067,111,5.61,5.75,4,Yes,0,1,0,No,7659
CLG0020,87,8.8,9.28,6,No,8,10,4,Yes,7660
CLG0061,120,7.98,7.64,9,No,5,4,1,No,7661
CLG0023,102,8.05,7.85,9,Yes,7,4,0,No,7662
CLG0023,89,6.09,5.95,8,No,9,4,0,No,7663
CLG0021,109,8.26,8.09,1,No,9,9,3,Yes,7664
CLG0044,113,8.83,8.58,10,Yes,7,3,0,No,7665
CLG0005,109,6.79,6.73,10,No,1,7,4,No,7666
CLG0052,84,9.01,9.15,2,Yes,1,4,2,No,7667
CLG0073,92,6.74,6.55,3,No,2,1,4,No,7668
CLG0039,99,8.79,8.37,5,Yes,10,10,0,No,7669
CLG0022,99,5.17,5.38,5,No,7,3,2,No,7670
CLG0083,111,7.76,7.72,10,No,10,9,4,Yes,7671
CLG0069,69,9.85,9.91,8,No,7,10,2,Yes,7672
CLG0068,105,9.91,9.87,2,No,4,6,5,No,7673
CLG0021,95,6.41,6.8,2,No,1,8,3,No,7674
CLG0082,87,7.21,7.27,8,No,10,9,0,No,7675
CLG0005,88,5.31,5.73,1,Yes,3,8,2,No,7676
CLG0061,96,9.37,9.38,9,No,3,5,1,No,7677
CLG0077,45,7.84,7.63,2,No,6,6,3,No,7678
CLG0090,89,6.93,6.79,5,Yes,3,10,0,No,7679
CLG0080,86,5.56,5.58,3,No,9,2,3,No,7680
CLG0011,107,9.73,9.76,5,Yes,5,9,1,No,7681
CLG0067,87,7.65,7.84,8,No,10,6,0,No,7682
CLG0068,96,6.41,6.13,8,Yes,1,8,3,No,7683
CLG0009,123,6.75,6.91,6,No,1,7,3,No,7684
CLG0094,114,6.35,6.63,9,Yes,10,10,2,Yes,7685
CLG0051,113,8.01,8.19,7,Yes,4,2,2,Yes,7686
CLG0060,92,9.65,9.63,2,No,0,2,3,No,7687
CLG0045,108,9.28,9.77,1,No,1,5,2,No,7688
CLG0060,96,7.3,7.2,8,Yes,2,3,0,No,7689
CLG0058,97,9.13,8.74,1,No,8,1,2,No,7690
CLG0076,106,7.12,7.44,8,Yes,8,10,0,No,7691
CLG0054,91,6.26,5.97,9,No,6,3,0,No,7692
CLG0049,122,9.92,10.13,1,Yes,4,7,0,No,7693
CLG0013,97,6.52,6.2,7,Yes,1,10,0,No,7694
CLG0021,109,6.62,6.14,5,No,1,9,3,No,7695
CLG0021,121,9.95,9.61,8,Yes,7,4,4,Yes,7696
CLG0027,115,5.67,5.55,4,Yes,2,8,4,Yes,7697
CLG0069,78,8.8,8.41,2,No,6,6,0,No,7698
CLG0081,106,9.68,9.38,7,No,5,4,4,No,7699
CLG0055,112,7.56,7.82,7,Yes,5,3,0,No,7700
CLG0085,113,5.01,5.28,8,Yes,2,5,4,No,7701
CLG0065,83,6.88,7.2,9,No,5,3,5,No,7702
CLG0016,90,5.56,5.9,6,No,3,8,1,No,7703
CLG0022,114,7.08,7,3,No,0,6,2,No,7704
CLG0087,88,8.95,9.32,5,No,7,6,4,No,7705
CLG0020,95,7.19,7.22,3,No,8,7,0,No,7706
CLG0049,123,7.16,7.13,10,Yes,2,7,2,No,7707
CLG0072,99,7.78,8,9,No,10,8,2,No,7708
CLG0046,89,7.91,7.62,5,Yes,0,5,3,No,7709
CLG0049,86,9.28,9.57,7,No,0,5,3,No,7710
CLG0094,104,6.54,6.47,10,Yes,0,6,4,No,7711
CLG0066,80,9.11,8.74,7,Yes,8,4,3,No,7712
CLG0062,96,7.83,7.45,7,Yes,9,2,0,No,7713
CLG0063,104,6.5,6.16,10,No,4,2,3,No,7714
CLG0032,119,6.48,6.87,4,No,2,2,1,No,7715
CLG0083,110,6.81,7.3,4,No,9,2,4,No,7716
CLG0013,89,8.11,7.97,3,No,8,5,2,No,7717
CLG0042,117,6.15,5.94,4,Yes,9,2,5,No,7718
CLG0088,95,9.6,9.32,9,No,8,7,2,No,7719
CLG0010,81,7.87,8.19,5,Yes,5,4,1,No,7720
CLG0047,97,9.6,9.31,6,Yes,4,10,0,No,7721
CLG0069,121,5.23,5.65,4,No,0,5,2,No,7722
CLG0091,102,6.71,6.88,1,No,5,2,1,No,7723
CLG0060,100,5.11,5.51,7,No,4,1,3,No,7724
CLG0061,124,6.36,6.41,7,No,8,9,4,Yes,7725
CLG0058,78,9.31,9.5,6,Yes,6,6,1,No,7726
CLG0025,80,5.18,5.3,4,No,2,5,1,No,7727
CLG0071,75,7.18,7.51,10,No,4,5,3,No,7728
CLG0062,105,5.59,5.93,8,No,5,2,0,No,7729
CLG0061,102,7.08,7.17,8,Yes,10,8,5,No,7730
CLG0045,123,9.19,9.32,1,No,1,4,5,Yes,7731
CLG0027,103,8.12,8.54,9,Yes,6,4,3,No,7732
CLG0052,93,8.68,9.11,8,No,8,8,3,Yes,7733
CLG0059,100,6.75,6.91,2,Yes,9,4,2,No,7734
CLG0085,101,9.72,9.23,9,No,8,1,5,No,7735
CLG0043,74,8.55,8.15,4,No,4,4,1,No,7736
CLG0028,140,7.11,7.47,10,No,7,10,1,No,7737
CLG0021,107,7.13,6.71,6,No,8,1,3,No,7738
CLG0034,103,9.59,9.3,2,Yes,5,6,3,No,7739
CLG0085,109,7.88,7.61,10,Yes,3,2,1,No,7740
CLG0047,110,8.53,8.63,4,Yes,3,9,1,No,7741
CLG0027,97,7.09,7.17,2,Yes,2,10,1,No,7742
CLG0015,90,6.12,5.91,9,No,8,4,0,No,7743
CLG0005,108,8.62,8.33,9,No,9,8,3,Yes,7744
CLG0064,105,8.04,8.3,5,Yes,10,2,3,No,7745
CLG0017,87,7.51,7.95,3,No,10,5,2,No,7746
CLG0008,121,8.12,7.67,3,No,5,8,2,Yes,7747
CLG0057,104,6.04,5.67,1,No,7,1,4,No,7748
CLG0057,110,8.97,9.11,8,No,1,6,1,No,7749
CLG0048,120,9.74,10.04,3,No,3,2,1,No,7750
CLG0088,100,9.46,9.75,4,No,1,5,4,No,7751
CLG0018,104,6.61,6.83,2,No,10,1,3,No,7752
CLG0042,112,7.03,7.42,8,No,10,4,1,No,7753
CLG0069,89,9.04,8.76,3,No,2,3,2,No,7754
CLG0054,100,7.98,7.59,2,No,1,10,0,No,7755
CLG0016,101,7.74,7.86,1,Yes,8,5,5,No,7756
CLG0085,85,9.63,9.95,10,No,8,8,3,Yes,7757
CLG0076,134,7.68,7.76,2,Yes,5,9,0,No,7758
CLG0017,78,7.57,8.03,2,No,6,5,0,No,7759
CLG0044,80,5.21,5.51,4,No,4,9,4,No,7760
CLG0033,119,5.35,5.55,1,No,9,10,0,No,7761
CLG0011,110,5.04,4.6,1,No,0,4,1,No,7762
CLG0040,84,9.57,9.18,6,No,3,5,4,No,7763
CLG0037,109,7.04,7.32,5,Yes,3,9,2,No,7764
CLG0075,122,7.34,7.04,1,Yes,7,9,0,No,7765
CLG0028,99,9.23,8.76,6,No,4,2,1,No,7766
CLG0030,138,8.05,8.46,8,No,2,5,1,No,7767
CLG0046,74,8.05,8.44,5,No,0,8,2,Yes,7768
CLG0078,110,6.48,6.2,3,No,0,1,4,No,7769
CLG0043,117,9.17,9.45,3,No,4,4,4,Yes,7770
CLG0085,113,5.83,5.38,2,Yes,7,8,4,Yes,7771
CLG0096,96,5.27,5.06,9,Yes,8,10,2,No,7772
CLG0091,95,5.96,6.08,9,No,9,2,2,No,7773
CLG0098,106,6.34,6.6,7,Yes,9,1,2,No,7774
CLG0008,112,6.41,5.92,1,Yes,1,6,4,No,7775
CLG0043,109,8.35,8.18,1,Yes,4,6,0,No,7776
CLG0033,115,6.09,5.8,4,Yes,3,1,2,No,7777
CLG0055,84,8.38,8.88,2,No,2,3,2,No,7778
CLG0058,96,5.46,5.63,3,Yes,10,10,4,No,7779
CLG0021,85,5.74,5.65,2,Yes,7,8,2,No,7780
CLG0047,94,7.54,7.12,1,Yes,1,9,0,No,7781
CLG0051,115,9.61,9.71,3,No,1,8,4,Yes,7782
CLG0029,101,9.3,9.44,7,No,4,1,2,No,7783
CLG0016,139,9.84,10.16,10,No,9,4,2,Yes,7784
CLG0068,102,8.25,8.04,9,Yes,9,9,3,Yes,7785
CLG0089,100,8.38,8.86,10,Yes,9,1,3,No,7786
CLG0069,101,8.13,8.07,9,No,0,4,1,No,7787
CLG0019,90,8.11,7.91,8,Yes,6,10,1,No,7788
CLG0039,99,5.74,5.59,6,No,8,7,2,No,7789
CLG0070,116,7.72,7.74,1,No,1,7,3,No,7790
CLG0030,101,6.93,7.37,8,Yes,9,7,1,No,7791
CLG0028,88,7.21,7.45,8,Yes,0,10,4,No,7792
CLG0063,86,7.62,7.7,9,Yes,8,4,3,No,7793
CLG0013,93,5.64,5.3,10,Yes,1,8,0,No,7794
CLG0067,101,6.8,6.45,6,Yes,8,3,0,No,7795
CLG0064,117,5.32,5.32,3,Yes,7,9,0,No,7796
CLG0058,79,9.9,10.13,6,No,6,6,0,No,7797
CLG0099,95,5.59,5.84,8,Yes,10,7,3,No,7798
CLG0068,102,6.29,6.02,7,Yes,0,9,4,No,7799
CLG0010,72,9.46,9.06,8,No,3,4,0,No,7800
CLG0051,87,7.41,7.29,3,No,10,5,4,No,7801
CLG0070,89,5.68,6.1,8,No,10,1,1,No,7802
CLG0001,88,6.92,6.97,5,No,6,10,1,No,7803
CLG0001,102,5.58,5.4,7,No,5,8,2,No,7804
CLG0007,97,6,5.82,4,No,0,2,3,No,7805
CLG0080,91,5.26,4.89,3,No,6,5,0,No,7806
CLG0088,106,7.19,7.16,6,Yes,1,5,4,No,7807
CLG0004,125,9.03,9.32,9,No,7,10,4,Yes,7808
CLG0016,124,7.93,8.4,4,Yes,1,4,5,Yes,7809
CLG0071,71,8.03,8.03,9,No,3,4,3,No,7810
CLG0025,108,6,5.67,3,Yes,5,2,1,No,7811
CLG0015,97,6.72,6.9,6,No,7,3,3,No,7812
CLG0009,102,9.23,9.49,5,No,10,10,4,Yes,7813
CLG0011,94,5.44,5.01,9,Yes,2,2,3,No,7814
CLG0071,101,9.29,9.64,6,No,5,1,5,No,7815
CLG0053,102,7.42,7.75,2,No,5,4,1,No,7816
CLG0039,91,9.19,9.16,4,Yes,0,9,1,No,7817
CLG0087,86,6.59,6.65,5,Yes,5,6,5,No,7818
CLG0003,93,6.69,6.9,9,Yes,0,8,0,No,7819
CLG0071,103,8.76,8.94,1,Yes,8,2,0,No,7820
CLG0003,108,8.92,8.44,9,Yes,3,2,5,No,7821
CLG0012,112,6.15,5.77,10,No,4,2,0,No,7822
CLG0003,92,9.86,9.52,1,No,0,8,1,No,7823
CLG0071,104,5.42,5.68,1,No,0,1,4,No,7824
CLG0023,114,5.34,5.28,4,No,8,5,0,No,7825
CLG0038,117,7.98,8.03,6,No,5,4,3,Yes,7826
CLG0079,99,8.61,8.88,2,No,9,1,4,No,7827
CLG0087,96,9.8,9.64,1,No,9,10,5,Yes,7828
CLG0042,102,7.02,7.27,4,Yes,5,7,2,No,7829
CLG0005,82,5.13,5.07,8,No,4,1,0,No,7830
CLG0041,97,8.01,7.89,6,No,5,6,2,No,7831
CLG0053,111,6.45,6.28,5,Yes,7,1,0,No,7832
CLG0062,109,7.16,7.62,1,No,6,9,4,No,7833
CLG0093,95,7.44,7.71,3,No,6,3,2,No,7834
CLG0083,103,5.32,4.84,7,Yes,8,2,1,No,7835
CLG0024,87,7.43,7.89,10,Yes,8,7,0,No,7836
CLG0087,110,7.13,7.41,3,No,8,1,5,No,7837
CLG0028,98,8.56,8.21,5,No,0,7,5,No,7838
CLG0081,95,8.23,7.81,6,Yes,10,9,3,No,7839
CLG0009,94,5.93,5.74,9,No,10,4,2,No,7840
CLG0061,99,6.03,6.15,3,No,5,10,5,No,7841
CLG0053,93,6.26,6.38,6,No,4,2,3,No,7842
CLG0017,109,5.89,5.67,2,No,7,4,2,No,7843
CLG0065,94,8.29,8.24,9,Yes,10,9,4,Yes,7844
CLG0009,123,9.97,9.68,9,Yes,9,8,3,Yes,7845
CLG0070,121,8.26,7.81,7,Yes,7,5,0,No,7846
CLG0015,86,8.03,8.05,9,No,7,8,1,No,7847
CLG0006,101,7.05,6.9,4,Yes,4,7,4,No,7848
CLG0018,90,6.56,6.6,10,No,9,4,2,No,7849
CLG0088,95,9.56,10.01,1,No,10,3,0,No,7850
CLG0094,130,9.85,9.49,1,Yes,9,1,2,Yes,7851
CLG0083,95,7.48,6.98,2,No,0,3,3,No,7852
CLG0058,105,6.45,6.03,10,No,3,8,3,No,7853
CLG0092,108,8.85,8.81,3,Yes,6,9,1,No,7854
CLG0023,84,5.66,5.87,2,No,1,9,3,No,7855
CLG0088,87,8.83,8.91,4,Yes,6,5,4,No,7856
CLG0027,81,9.09,9.08,8,No,4,4,2,No,7857
CLG0077,86,5.62,5.47,3,No,5,6,2,No,7858
CLG0075,57,9.88,9.69,4,No,5,7,4,No,7859
CLG0015,108,9.93,9.81,2,Yes,4,6,3,No,7860
CLG0030,130,9.68,9.79,1,Yes,9,5,3,Yes,7861
CLG0006,102,7.48,7.15,8,No,6,2,4,No,7862
CLG0025,78,6.23,6.5,7,No,3,3,1,No,7863
CLG0031,90,7.91,7.99,10,No,0,9,0,No,7864
CLG0011,93,7.1,6.87,2,No,8,7,0,No,7865
CLG0068,84,6.03,6.03,8,No,6,10,3,No,7866
CLG0079,112,7.12,7.58,10,No,8,2,5,No,7867
CLG0024,112,8.32,7.84,3,No,10,1,0,No,7868
CLG0014,82,5.35,5.05,7,Yes,8,1,0,No,7869
CLG0024,110,6.67,6.62,1,No,6,1,5,No,7870
CLG0087,122,5.09,5.23,3,No,1,6,0,No,7871
CLG0069,128,8.75,8.46,9,No,10,5,3,Yes,7872
CLG0026,142,8.2,8.63,4,No,1,7,2,Yes,7873
CLG0094,86,5.31,5.45,1,Yes,3,5,3,No,7874
CLG0042,142,9.82,10.2,6,No,8,9,3,Yes,7875
CLG0048,94,5.11,4.94,1,No,6,1,5,No,7876
CLG0051,91,7.95,8.28,10,Yes,8,9,1,No,7877
CLG0067,104,8.88,8.76,1,No,3,4,1,No,7878
CLG0018,91,8.94,8.69,2,No,8,10,3,Yes,7879
CLG0086,105,5.17,5.58,3,Yes,6,7,4,No,7880
CLG0028,80,9.53,9.12,2,No,7,2,4,No,7881
CLG0030,96,9.59,10.03,8,No,0,3,1,No,7882
CLG0002,119,7.81,7.77,6,Yes,8,4,5,No,7883
CLG0073,99,7.41,7.9,1,No,7,5,1,No,7884
CLG0065,102,5.22,5.26,6,Yes,0,2,2,No,7885
CLG0036,107,7.81,8.07,1,No,7,7,1,No,7886
CLG0021,117,7.05,6.56,9,Yes,4,6,5,No,7887
CLG0062,75,8.86,8.86,3,Yes,2,9,0,No,7888
CLG0054,108,7.02,7.26,1,No,7,7,3,No,7889
CLG0028,95,8.42,8.7,1,No,10,10,3,Yes,7890
CLG0100,102,5.51,5.17,2,No,10,10,5,No,7891
CLG0032,115,5.66,5.58,6,Yes,2,2,3,No,7892
CLG0058,82,5.7,5.62,1,No,7,3,5,No,7893
CLG0070,84,5.23,4.83,7,Yes,4,3,2,No,7894
CLG0023,70,7.71,7.65,4,No,7,8,2,No,7895
CLG0070,91,8.97,9.28,7,Yes,2,8,0,No,7896
CLG0064,119,8.05,7.85,4,Yes,9,3,3,No,7897
CLG0086,98,7.87,7.8,4,No,5,8,0,No,7898
CLG0031,79,8.4,8.86,4,Yes,5,5,1,No,7899
CLG0019,92,6.7,6.23,10,No,3,4,3,No,7900
CLG0072,77,6.81,6.9,10,Yes,4,4,0,No,7901
CLG0008,83,6.57,6.81,8,Yes,6,4,2,No,7902
CLG0084,105,8.56,8.82,2,Yes,0,1,5,No,7903
CLG0064,82,5.81,6.03,8,No,7,7,2,No,7904
CLG0088,116,5.07,5.3,10,No,10,10,2,Yes,7905
CLG0077,98,7.98,7.54,1,No,2,10,5,No,7906
CLG0041,101,9.71,9.74,7,No,6,4,0,No,7907
CLG0051,95,8.05,8.33,7,No,8,2,0,No,7908
CLG0007,111,8.91,8.5,6,Yes,1,1,0,No,7909
CLG0052,111,8.36,7.87,4,Yes,9,3,4,No,7910
CLG0072,105,7.49,7.8,5,No,9,1,3,No,7911
CLG0091,108,8.59,8.8,1,No,6,5,4,No,7912
CLG0003,96,9.12,9.03,2,Yes,0,6,4,No,7913
CLG0017,108,6.12,6.56,10,No,4,6,5,No,7914
CLG0005,94,6.68,6.95,7,No,10,6,1,No,7915
CLG0060,100,6.12,6.59,2,Yes,6,7,1,No,7916
CLG0073,95,7.26,7.69,8,Yes,4,1,2,No,7917
CLG0070,93,9.43,9.41,7,No,4,4,5,No,7918
CLG0008,89,6.73,6.98,10,Yes,5,10,4,No,7919
CLG0044,107,6.87,7.04,8,No,9,10,1,No,7920
CLG0026,119,9.3,9.61,4,No,9,9,4,Yes,7921
CLG0048,117,7.58,7.87,1,Yes,10,10,3,Yes,7922
CLG0084,81,7.68,7.33,7,Yes,10,2,4,No,7923
CLG0026,119,9.3,9.03,1,No,5,8,2,Yes,7924
CLG0058,95,7.45,7.22,7,Yes,9,7,0,No,7925
CLG0067,109,8.41,8.73,9,No,1,7,2,No,7926
CLG0058,86,5.43,5.74,5,No,9,3,4,No,7927
CLG0025,102,5.89,5.89,2,Yes,10,2,5,No,7928
CLG0015,104,7.02,7.1,1,Yes,9,2,4,No,7929
CLG0011,77,7.47,7.8,8,No,8,3,0,No,7930
CLG0096,109,9.83,9.64,4,No,2,3,2,No,7931
CLG0096,120,9.85,9.4,8,No,0,10,2,Yes,7932
CLG0006,97,9.26,9.24,2,Yes,10,2,4,No,7933
CLG0002,120,6.58,6.99,3,No,0,7,3,No,7934
CLG0023,97,9.82,10.11,3,No,8,2,5,No,7935
CLG0093,112,8.45,8.32,4,No,5,6,5,Yes,7936
CLG0007,66,6.96,6.52,9,Yes,6,5,1,No,7937
CLG0062,136,8.51,8.65,9,No,1,7,4,Yes,7938
CLG0030,122,5.08,5.41,5,Yes,10,7,4,No,7939
CLG0080,95,5.73,5.89,7,No,0,8,5,No,7940
CLG0001,70,9.15,9.08,9,No,1,4,1,No,7941
CLG0077,104,8.23,7.85,1,No,2,10,0,No,7942
CLG0036,78,6.82,7.23,2,No,2,5,4,No,7943
CLG0001,106,7.5,7.28,6,No,7,10,3,No,7944
CLG0022,106,9.53,9.25,3,No,3,4,0,No,7945
CLG0093,85,8.16,8.48,7,Yes,0,7,0,No,7946
CLG0062,116,6.99,7.47,5,Yes,1,3,0,No,7947
CLG0080,112,5.6,5.76,10,No,8,10,4,Yes,7948
CLG0044,114,6.47,6.59,8,No,1,2,5,No,7949
CLG0009,100,9.89,9.71,1,Yes,8,4,0,No,7950
CLG0089,78,7.19,6.71,9,No,4,5,2,No,7951
CLG0038,114,7.36,7.05,10,Yes,3,1,4,No,7952
CLG0022,95,7.49,7.57,6,No,3,3,4,No,7953
CLG0041,79,9.42,9.07,5,No,2,8,1,No,7954
CLG0002,120,8.02,8.4,8,No,1,5,5,Yes,7955
CLG0001,131,8.47,8.16,4,Yes,7,1,0,No,7956
CLG0010,99,6.95,6.97,9,No,5,4,4,No,7957
CLG0099,132,5.15,5.16,5,Yes,8,8,5,Yes,7958
CLG0088,101,9.65,9.75,1,Yes,1,8,3,Yes,7959
CLG0050,94,9.75,9.58,8,Yes,0,2,3,No,7960
CLG0024,90,9.75,10.12,9,No,7,9,5,Yes,7961
CLG0047,124,9.72,9.66,5,No,7,10,4,Yes,7962
CLG0046,88,9.08,9.28,5,Yes,4,1,4,No,7963
CLG0074,111,8.42,8.56,6,No,1,10,3,Yes,7964
CLG0020,91,9.22,8.84,9,Yes,9,8,3,Yes,7965
CLG0076,93,8,8.12,5,Yes,4,8,2,Yes,7966
CLG0060,115,5.67,5.72,2,No,7,6,3,No,7967
CLG0023,94,6.96,7.36,3,No,3,1,2,No,7968
CLG0023,93,9.86,10.24,10,Yes,1,9,4,Yes,7969
CLG0073,116,6.76,6.41,3,Yes,2,10,0,No,7970
CLG0062,123,9.34,8.92,9,No,2,3,5,Yes,7971
CLG0004,109,5.47,5.26,8,No,8,1,5,No,7972
CLG0093,90,6.67,7.16,6,Yes,2,7,5,No,7973
CLG0027,92,6.75,6.27,5,Yes,0,10,0,No,7974
CLG0093,101,5.26,5.43,10,Yes,6,5,1,No,7975
CLG0057,104,5.6,5.71,2,No,0,2,5,No,7976
CLG0068,85,5.97,6.12,9,Yes,5,1,2,No,7977
CLG0066,110,9.19,8.91,10,Yes,9,6,3,No,7978
CLG0071,101,5.32,5.05,8,Yes,3,1,2,No,7979
CLG0057,74,6.49,6.42,5,Yes,6,6,1,No,7980
CLG0043,86,5.05,4.65,6,No,6,1,1,No,7981
CLG0048,92,8.48,8.05,9,Yes,6,7,2,No,7982
CLG0042,98,8.1,7.69,1,Yes,5,7,3,No,7983
CLG0098,128,8.22,8.29,4,Yes,6,10,4,Yes,7984
CLG0012,103,6.87,6.77,5,No,7,4,4,No,7985
CLG0091,87,6.04,5.83,9,No,2,7,4,No,7986
CLG0054,103,8.6,8.42,5,No,4,8,5,Yes,7987
CLG0086,94,9.06,8.77,5,Yes,9,8,1,No,7988
CLG0079,104,5.69,5.6,3,No,10,3,5,No,7989
CLG0074,108,7.43,7.13,8,Yes,8,8,2,No,7990
CLG0035,118,6.24,6.44,7,Yes,7,3,1,No,7991
CLG0040,99,5.84,5.46,8,No,5,5,3,No,7992
CLG0053,124,8.67,9.12,4,No,8,1,5,Yes,7993
CLG0084,113,7.69,7.28,8,No,9,7,0,No,7994
CLG0032,89,6.08,6.52,10,No,4,10,1,No,7995
CLG0084,133,6.55,6.88,4,No,1,8,3,Yes,7996
CLG0005,104,9.83,10.01,1,No,8,4,3,No,7997
CLG0029,87,9.24,9.65,4,Yes,4,7,3,No,7998
CLG0091,124,9.4,9.04,5,No,7,7,0,No,7999
CLG0090,131,7.3,6.98,10,No,7,6,4,No,8000
CLG0011,99,8.12,7.87,8,Yes,3,5,2,No,8001
CLG0029,92,6.88,6.62,10,Yes,3,10,1,No,8002
CLG0020,97,5.39,5.2,6,No,0,4,0,No,8003
CLG0043,110,7.01,7.09,10,Yes,4,5,3,No,8004
CLG0070,119,7.97,7.5,5,Yes,8,7,0,No,8005
CLG0008,108,6.44,6.32,3,No,4,8,1,No,8006
CLG0045,101,9.24,8.99,4,No,4,4,2,No,8007
CLG0066,122,5.76,5.87,6,Yes,5,5,1,No,8008
CLG0062,95,6.84,7.33,6,Yes,5,6,5,No,8009
CLG0055,115,5.62,5.64,6,No,7,9,0,No,8010
CLG0091,95,7.02,6.95,2,Yes,0,10,5,No,8011
CLG0038,106,5.2,5.07,8,No,4,6,3,No,8012
CLG0084,98,6.36,6.64,8,Yes,8,7,5,No,8013
CLG0094,99,7,6.57,6,Yes,2,8,3,No,8014
CLG0093,94,7.39,7.85,4,No,10,3,4,No,8015
CLG0066,120,7.72,7.64,2,No,6,5,4,No,8016
CLG0015,89,6.37,6.18,6,No,6,4,2,No,8017
CLG0033,88,7.62,8.09,6,No,9,1,2,No,8018
CLG0011,131,7.55,7.99,10,Yes,2,4,5,No,8019
CLG0040,114,6.58,6.72,3,No,6,2,5,No,8020
CLG0088,64,9.15,8.67,2,Yes,2,4,4,No,8021
CLG0041,91,7.73,7.98,4,Yes,5,2,4,No,8022
CLG0079,72,6.66,6.5,8,Yes,7,4,1,No,8023
CLG0005,85,9.74,9.63,5,No,7,4,1,No,8024
CLG0073,52,9.23,8.89,3,No,5,3,5,No,8025
CLG0004,97,9.91,9.93,5,Yes,1,5,3,No,8026
CLG0091,82,8.46,8.7,9,Yes,0,9,5,Yes,8027
CLG0068,100,6.89,6.66,8,No,2,1,3,No,8028
CLG0037,75,6.4,6.84,10,No,2,7,4,No,8029
CLG0013,101,8.32,8.01,7,No,6,10,1,No,8030
CLG0021,93,9.9,9.47,4,No,3,1,4,No,8031
CLG0011,122,8.13,8.27,2,Yes,1,10,4,Yes,8032
CLG0076,121,9.41,9.76,9,Yes,1,1,2,Yes,8033
CLG0014,111,6.65,7.1,3,Yes,6,2,4,No,8034
CLG0036,95,7.03,7.3,6,Yes,7,10,3,No,8035
CLG0013,129,9.53,9.23,7,Yes,10,6,2,Yes,8036
CLG0059,76,8.78,9.26,3,No,4,9,1,No,8037
CLG0069,78,9.91,10.33,3,No,1,3,3,No,8038
CLG0021,98,8.87,8.53,3,No,2,5,0,No,8039
CLG0073,133,7.24,7.3,3,No,0,8,1,No,8040
CLG0097,96,7.66,7.72,3,Yes,9,10,5,No,8041
CLG0064,97,9.5,9.44,7,Yes,3,6,0,No,8042
CLG0055,78,7.76,8.24,5,No,6,3,3,No,8043
CLG0081,114,6.28,5.84,4,Yes,9,2,1,No,8044
CLG0091,114,7.18,7.31,6,Yes,8,3,0,No,8045
CLG0065,111,7.58,7.29,8,Yes,2,6,0,No,8046
CLG0051,90,5.48,5.51,2,Yes,3,5,1,No,8047
CLG0069,89,8.72,9,3,Yes,5,8,4,Yes,8048
CLG0076,80,5.55,5.3,2,No,0,10,3,No,8049
CLG0025,101,7.02,6.91,7,No,4,2,3,No,8050
CLG0025,83,9.02,9.47,2,Yes,9,2,2,No,8051
CLG0012,82,7.34,7.6,5,No,4,4,1,No,8052
CLG0011,93,9.21,9.28,10,Yes,9,9,3,Yes,8053
CLG0094,92,6.71,6.43,9,Yes,8,5,0,No,8054
CLG0048,91,9.79,9.72,8,Yes,8,7,1,No,8055
CLG0091,106,6.05,6.32,8,Yes,0,7,5,No,8056
CLG0081,101,5.19,5.51,3,Yes,2,6,0,No,8057
